1RNi19cKwk2G5V9fy9676K,Who's Gonna Love You Now?,The Most Beautiful Songs in the World,2023-05-12,2023-02-03
60rO7fVm0QZ9JHxy1Lzrco,Into the Wild,The Most Beautiful Songs in the World,2023-05-12,2023-04-28
7d0kDcSMb4gITAYL5Os52M,Homesick,The Most Beautiful Songs in the World,2023-05-12,2022-07-07
3FAB4VjDknhDzNNzOzdLTH,Peeling / Heaven,The Most Beautiful Songs in the World,2023-05-12,2022-07-29
6Q2GRktbOgmybP2059YCON,New Song,The Most Beautiful Songs in the World,2023-05-12,2022-05-20
6PvvoauxBamBF1FKrdltw3,Talking With Your Ghost,The Most Beautiful Songs in the World,2023-05-12,2022-11-11
6DO7jBbwOWkjdbC3BoLvG1,Folding,The Most Beautiful Songs in the World,2023-05-12,2019-11-27
5p86enU64v23LqQQvuHI0u,The Art Of Letting You Go,The Most Beautiful Songs in the World,2023-05-12,2022-10-07
4Fuyarf5fHo2zJ6GoYC48N,Hallelujah I Love Her So,The Most Beautiful Songs in the World,2023-05-12,2022-05-20
3havI9aJ0bYgBt9ZX7uxBe,Tatewari,The Most Beautiful Songs in the World,2023-05-12,2023-05-04
1YQjWqGwJmyscFhUNxsC33,Bardennoch,The Most Beautiful Songs in the World,2023-05-12,2022-05-27
1fn6p2B9xyAMcNDWb1Z5X2,Grey,The Most Beautiful Songs in the World,2023-05-12,2022-01-14
0FUGzUqkqRktGBvIeM3p2X,Revolution 0,The Most Beautiful Songs in the World,2023-05-12,2023-03-31
2yyDkQwTDkrf9B6t53dgb6,Gin & Tonics,The Most Beautiful Songs in the World,2023-05-12,2022-05-16
0LbUR36wATKwIhSJ4lW53s,185,The Most Beautiful Songs in the World,2023-05-12,2023-05-05
2S1K6UlJ0hSOGcG8gCgt9m,Future History,The Most Beautiful Songs in the World,2023-05-12,2022-10-27
0OcdoAW9S1EjWVCXS1MBup,NEW GUITAR SONG,The Most Beautiful Songs in the World,2023-05-12,2022-06-03
7A3uhvZBmoLzCCFQT14lGU,The Giver,The Most Beautiful Songs in the World,2023-05-12,2022-10-21
53wF0QyUtZZPr0ICH2YbDE,Stray Dog,The Most Beautiful Songs in the World,2023-05-12,2022-12-09
1crXwNM34nG0P3c55HvqtY,Joyride (home demo),The Most Beautiful Songs in the World,2023-05-12,2023-01-24
5RwjsoPluDen5DPyPdv32Q,Pale Damp Cheeks,The Most Beautiful Songs in the World,2023-05-12,2021-04-30
190G1tt4vK1kMexFTuA1ob,Songs in the Kitchen,The Most Beautiful Songs in the World,2023-05-12,2022-10-28
3JV5W3aXSfNGOSHIHndnX0,Becoming,The Most Beautiful Songs in the World,2023-05-12,2022-10-28
4EWvA59SKYHIOdMpfv6JNP,Like I Used To,The Most Beautiful Songs in the World,2023-05-12,2022-11-18
42PXe38ikfPn8fsMmnMbpm,Powders,The Most Beautiful Songs in the World,2023-05-12,2022-02-11
7y7Wd6SDy39DHRfRU20GNU,Heavy,The Most Beautiful Songs in the World,2023-05-12,2020-01-15
4s3G9Ifc1dp8xEksZxNe8P,Unconditional,The Most Beautiful Songs in the World,2023-05-12,2021-04-02
2sZGejZUMzGuZMUgx27iQE,wholeness,The Most Beautiful Songs in the World,2023-05-12,2022-12-02
1ru2yZCJsLgHuiFJr506BV,Midnight,The Most Beautiful Songs in the World,2023-05-12,2021-09-24
1uy6RVUC2Qb70rlrmr9ZFh,JOY (Not Sure What I'm Going Through),The Most Beautiful Songs in the World,2023-05-12,2021-09-03
4X3hEZz6tBEhXEjwcN0I6J,Tell Somebody,The Most Beautiful Songs in the World,2023-05-12,2023-02-03
6VmKRiq18SDfzCfV2nXOSs,Pinetrees,The Most Beautiful Songs in the World,2023-05-12,2020-08-27
5NtmfJwkA0AXsp2WWHviPn,So My Darling - Acoustic,The Most Beautiful Songs in the World,2023-05-12,2022-01-14
23CYKO5L1wUGng3TL37fq0,El Invento,The Most Beautiful Songs in the World,2023-05-12,2021-09-17
24j6YXFaOkhGreq618nvtW,Letter to the Boy,The Most Beautiful Songs in the World,2023-05-12,2022-09-23
3T5esD7s8UEMQOVO8MzUML,this ocean,The Most Beautiful Songs in the World,2023-05-12,2023-02-16
6LLb6rVMgQnGNZwwHSxTzn,For All You Give,The Most Beautiful Songs in the World,2023-05-12,2021-03-12
3HIKGBx8u4F8o5kLyPmnez,Bygone,The Most Beautiful Songs in the World,2023-05-12,2021-07-02
3ofgZx7BX3AdkFc6usUtnT,permanent +1,The Most Beautiful Songs in the World,2023-05-12,2021-08-05
5ZhqfB6GDAi5g5bQmPacli,Helios,The Most Beautiful Songs in the World,2023-05-12,2021-05-21
6rTUr8OpU5kcSqLGL2TmyR,peace,The Most Beautiful Songs in the World,2023-05-12,2020-07-24
3UekVNBa1Loh1r7feLHKqa,New York Time,The Most Beautiful Songs in the World,2023-05-12,2021-04-16
5WwwqOnlmpiFyAdvtPArKS,Whole Heart,The Most Beautiful Songs in the World,2023-05-12,2021-01-15
2vreSdaWBoscTQeeVi4YnP,nobody but me - postcards version,The Most Beautiful Songs in the World,2023-05-12,2022-07-06
3wZJx9WqtJpWwtJ0rRjRFv,The World Seen Through Your Eyes,The Most Beautiful Songs in the World,2023-05-12,2022-06-01
6rikEM69mB0exCyb5JRbNE,Signal,The Most Beautiful Songs in the World,2023-05-12,2021-02-05
49wSfSRPw3wdtu2Vqus9uU,Cold Water Swimming,The Most Beautiful Songs in the World,2023-05-12,2021-10-08
4O5utxzrwef2IxmUzp5JaN,If I Met Your Shadow,The Most Beautiful Songs in the World,2023-05-12,2021-11-12
1AchSbi84VCxQSbBH9q6MJ,Lava Lamps,The Most Beautiful Songs in the World,2023-05-12,2020-11-20
24Avnz5JAgVmH0xNBsXUvH,Smoke,The Most Beautiful Songs in the World,2023-05-12,2022-01-28
3YyASDEwePUZaPcgCjGOoV,Give Me A Minute,The Most Beautiful Songs in the World,2023-05-12,2020-08-13
6kGLWfGeZQ9RZHcGis9KN6,Lucky,The Most Beautiful Songs in the World,2023-05-12,2020-04-18
6qm17pxCWOfHIkKOdnLaoQ,I Don't Know Why,The Most Beautiful Songs in the World,2023-05-12,2022-01-19
0rQXWkK5iqhKlUZaROzm4I,My Space Is Overgrown,The Most Beautiful Songs in the World,2023-05-12,2020-05-04
3Sj8sORRaM4exIA4oJzdhh,I Can See New Zealand From Here,The Most Beautiful Songs in the World,2023-05-12,2020-09-18
2nb3ZHHRzwa1bq0UpTWSoY,Hostages - Alternate,The Most Beautiful Songs in the World,2023-05-12,2020-06-12
1LyI8GoZSzCR9BcBAHcAAX,In Spite of the Weather - Bill Ryder-Jones Re-Imagining,The Most Beautiful Songs in the World,2023-05-12,2021-08-18
5EDuUGbmpvQKGZX1XPxje0,Midnight Sun - Acoustic Version,The Most Beautiful Songs in the World,2023-05-12,2020-03-13
7jd2h2mIeyKpqkFsrl5EHN,Warped Window,The Most Beautiful Songs in the World,2023-05-12,2020-09-18
2ANTihBMOmybgVfolMGbXP,Someone Like You 2,The Most Beautiful Songs in the World,2023-05-12,2020-10-29
2LadlqFWLPRJAQu3PEe9CN,Be On Your Way,Chill + Atmospheric,2023-04-28,2023-04-07
08SHXQxXq1UZERSVWLhN77,Summer Glass,Chill + Atmospheric,2023-04-28,2023-04-24
1B62o4CbdL9ckGvwsz2cgn,Where's My Love,Chill + Atmospheric,2023-04-28,2019-05-03
7BSMSvK0WxrDeI98bswYa8,Berlin,Chill + Atmospheric,2023-04-28,2016-05-06
7qH9Z4dJEN0l9bidizW7fq,Anchor,Chill + Atmospheric,2023-04-28,2017-05-26
4sDbdBjuYQVdNNB4PiHUPo,Coastline,Chill + Atmospheric,2023-04-28,2017-03-17
35YyxFpE0ZTOoqFx5bADW8,Nude,Chill + Atmospheric,2023-04-28,2007-12-28
0ElpbbncWT9aS7mgoqEHbQ,Where's My Love - Acoustic,Chill + Atmospheric,2023-04-28,2017-07-07
0AhiwX5iV3gd8IvUUQ4TYQ,Elk Grove,Chill + Atmospheric,2023-04-28,2023-03-17
2C4ESQIc6lROCWKMwffsU6,Farm,Chill + Atmospheric,2023-04-28,2020-10-19
66deoxrDAEK7Qg1p0Vioxe,Love Brought Weight,Chill + Atmospheric,2023-04-28,2016-01-22
2OGXIpzLiNf1aKvoEjnNRR,Forever Means,Chill + Atmospheric,2023-04-28,2023-04-11
3NVGIampibL0YVG3wwaX8G,Alabama Haint,Chill + Atmospheric,2023-04-28,2021-10-22
0u4rkpmNtgcFxYHepnVF4v,Carry You,Chill + Atmospheric,2023-04-28,2017-05-26
4Lp2SmcFyyMiWzfsDV2Qzh,Atlantis,Chill + Atmospheric,2023-04-28,2021-10-08
6kND7UAXGZk2kfZbEWQ6e3,Minimum,Chill + Atmospheric,2023-04-28,2017-01-27
7bhI6rnvaVw8qgZPn32qE0,Looking Too Closely,Chill + Atmospheric,2023-04-28,2014-07-14
6Vejmu5dz6MMOnn2pIko9q,Forest Fires,Chill + Atmospheric,2023-04-28,2015
4du1sHf5pUhdEEwqtmOAi2,Wait for You,Chill + Atmospheric,2023-04-28,2021-07-16
4ni2PRjuIORNFXvWB74SqX,notre dame,Chill + Atmospheric,2023-04-28,2023-02-17
5dmrLolEgTr4TT0AhOxk5x,White Water,Chill + Atmospheric,2023-04-28,2020-04-02
6yPuQr6vjZ7tJ4oq1PEXle,In Dreams,Chill + Atmospheric,2023-04-28,2014-10-20
4Y1igB1GDncJvt7ezbV3cW,Suspirium,Chill + Atmospheric,2023-04-28,2018-10-26
6oImxt6z8HDS56epRgOi0I,Sense of Home,Chill + Atmospheric,2023-04-28,2016-11-25
3PTsvzTENG4jREGGQz9xpb,The Way Back Home,Chill + Atmospheric,2023-04-28,2021-08-06
2wQlywnCQG88drPNdEOuRO,Petals,Chill + Atmospheric,2023-04-28,2016-04-01
1u8PeiYinEIxqWGXcxSgrI,Wading In Waist-High Water,Chill + Atmospheric,2023-04-28,2020-09-22
5sWF1EZGm727f3b620vkbC,33 “GOD”,Chill + Atmospheric,2023-04-28,2016-09-30
7zkXBmkaHsRzzSAc60bKNH,Day by Day - Acoustic,Chill + Atmospheric,2023-04-28,2021-07-16
3GLMvFjzOgJ3XGphEEVEPv,Our Remains,Chill + Atmospheric,2023-04-28,2018-09-14
5gJw9DpcnYywIIVGYSb4Y5,God Turn Me Into a Flower,Chill + Atmospheric,2023-04-28,2022-11-18
7swTZr50nSpeq9469IJ9LI,Thin,Chill + Atmospheric,2023-04-28,2018-05-04
4TtrTorJrVMEIprmQydrVv,El Búho,Chill + Atmospheric,2023-04-28,2017-03-31
11AURg9Kbju7LOcwQnR17f,Cómo Me Quieres,Chill + Atmospheric,2023-04-28,2018-01-26
3Dtg7OR2EYGI5zZuuRpFKT,Top to Toe,Chill + Atmospheric,2023-04-28,2018-04-06
6LGoGD6GV9BadApTSaUqcv,Homegrown,Chill + Atmospheric,2023-04-28,2016-11-08
3TO6wG55HdfwC8zfOaXAlJ,The Wolves (Act I and II),Chill + Atmospheric,2023-04-28,2008-02-19
2Fa5PjvjXH1qKWI0umk4oY,Smother,Chill + Atmospheric,2023-04-28,2013-01-01
0GehqN1MkS7feXJWWk97KU,High And Dry,Chill + Atmospheric,2023-04-28,2020-12-11
1YUcTZ0ehoHY6G6Prhcbj0,Warm Foothills,Chill + Atmospheric,2023-04-28,2014-09-22
566yEfNfBoojymRCZRbkxU,howling,Chill + Atmospheric,2023-04-28,2021-09-22
2fv4O0H2EdMqliyEAUAEST,Nocturne,Chill + Atmospheric,2023-04-28,2018-10-29
2BfvdgdBqLtwAzvgtZq9hb,Don't Go Far,Chill + Atmospheric,2023-04-28,2019-06-07
6i8GiLfa1PAwKl4SBfpFVt,Silvery,Chill + Atmospheric,2023-04-28,2017-11-10
2I5mhy8zeIIMWgOFny4Fle,The Rains,Chill + Atmospheric,2023-04-28,2017-10-27
2KDXCctJkNx43Z4b8pE6pS,apathy,Chill + Atmospheric,2023-04-28,2020-06-12
3q0osq156ES7MHz4PjMOBp,Howl,Chill + Atmospheric,2023-04-28,2017-02-21
2fvgn1xCyf0VQ5o33ZCoc6,The Wire,Chill + Atmospheric,2023-04-28,2021-09-30
3IVALWwWuGL5p3W6cPtjDH,Old Now,Chill + Atmospheric,2023-04-28,2017-11-17
6mwHS78L18Da6HRO4HNo0i,You,Chill + Atmospheric,2023-04-28,2016-04-01
6BlVZ6vUaW5vbmDlYV7zfM,Samara,Chill + Atmospheric,2023-04-28,2020-03-13
4A6GiKusHlmrtqCyKAyPg2,July Bones,Chill + Atmospheric,2023-04-28,2016-10-14
6TJjw5TFQIcUPXhSPojreM,Godzilla,Chill + Atmospheric,2023-04-28,2023-01-13
0LQqaXgLL3e3dkPBpkwlGU,To Each His Own,Chill + Atmospheric,2023-04-28,2019-02-08
2HiVLVR0RrcjQagWwuiwob,By Night,Chill + Atmospheric,2023-04-28,2014-11-29
5HVHYpNllysLkUEduWKqlg,Spirit Cold,Chill + Atmospheric,2023-04-28,2015-10-08
5uXr5ZxwlC5lz7DMKLqJfC,Thirteen,Chill + Atmospheric,2023-04-28,2020-09-09
6HM5mh7dWG3rYYvuzh5FyB,Bite,Chill + Atmospheric,2023-04-28,2019-06-07
73Tl9gM1BeVA1IHvGubOmI,Sea Creatures,Chill + Atmospheric,2023-04-28,2022-09-09
6t8fO77SHrCqszDxX1CRMl,Motives,Chill + Atmospheric,2023-04-28,2019-05-24
660D1KONP5QoayR5MUGGcK,The Fold,Chill + Atmospheric,2023-04-28,2012-09-25
7j9DRB3AzXxQNRHAY3RfAx,You and I,Chill + Atmospheric,2023-04-28,2020-10-02
6IokfKBquOuzngIfvpYbjl,Do It All Again,Chill + Atmospheric,2023-04-28,2021-10-29
2EH99L821vO7FTvKVo5YnJ,The Meetings of the Waters,Chill + Atmospheric,2023-04-28,2017-02-03
4xRDWaPf1AuMJo9sytQU0w,Afterglow,Chill + Atmospheric,2023-04-28,2023-01-13
41UWHXKrP9VaNuLHNlWEV2,Picture of You,Chill + Atmospheric,2023-04-28,2021-10-22
2HLd7alxKkXHU2KmbGUUVm,Bridge,Chill + Atmospheric,2023-04-28,2014-01-27
7p8vCxlfh9Eio1iJYUjkTk,I Was Not There,Chill + Atmospheric,2023-04-28,2023-03-09
6V4stuxihHZTe7vvJxdkdt,Splintered,Chill + Atmospheric,2023-04-28,2018-04-27
6jrztnYIBYFo121nj0Oajx,Hunger Of The Pine - Jody Wisternoff & James Grant Remix,Chill + Atmospheric,2023-04-28,2016-12-09
4H9aMftedBe0UEHv0IXYgQ,Awake Me,Chill + Atmospheric,2023-04-28,2019-01-25
0rHMGnd6wIgaF67ANAVdyC,...Familiar Place,Chill + Atmospheric,2023-04-28,2016-02-16
1g9n3Y040NXNrDYZ3xo3yb,Seven Hours,Chill + Atmospheric,2023-04-28,2015-10-09
6CnXcjsNmdzh5aUfnxgcQb,Heavy,Chill + Atmospheric,2023-04-28,2020-04-15
6GpR9XtEpuKWMA3onpPkOP,Bones,Chill + Atmospheric,2023-04-28,2017-05-19
6TZ9adRRarZhhfzBD1b4GF,Stick with You,Chill + Atmospheric,2023-04-28,2019-02-01
5ND2EmYyhWRJq6iCdENkgZ,Smoke - Acoustic,Chill + Atmospheric,2023-04-28,2019-05-24
2gespzBmNAR9mpbenZdPlH,Poison to You,Chill + Atmospheric,2023-04-28,2021-09-17
24At1pkaBi4P9PsbeeUttf,The Grain,Chill + Atmospheric,2023-04-28,2018-04-01
4BSUpjNIIuy766fewPrcvH,Cormorant Bird,Chill + Atmospheric,2023-04-28,2017-03-24
1IkjoLXB9LEf3w32Wk07X3,Melatonin (Unplugged),Chill + Atmospheric,2023-04-28,2017-03-09
4mrOXzvbS0U0KsX7O6OqIo,Branscombe,Chill + Atmospheric,2023-04-28,2017-05-12
1svJlQzq22Erm3P87wGYgk,Plans,Chill + Atmospheric,2023-04-28,2015-09-18
0GxvJu5SzVMtZIpsUv6NjW,Never Let Me Go,Chill + Atmospheric,2023-04-28,2020-02-21
40IjsPrABIjZ7m05H5zTZU,Dreamer,Chill + Atmospheric,2023-04-28,2018-04-27
1BZuKdpvP8Q8P8ea0hKwzK,The Only Thing I Fear,Chill + Atmospheric,2023-04-28,2021-05-07
078kLYfYCjjPMbABqriXT3,Lost,Chill + Atmospheric,2023-04-28,2015-05-19
5nL6QICzZuoVfxLBI9UTh5,Golden,Chill + Atmospheric,2023-04-28,2016-09-09
2G2IOxSv0G4zOitsfFpFQl,Party Dress,Chill + Atmospheric,2023-04-28,2021-06-18
0VSd1i7BKn1dI5cTmpqyEV,Lost Boy,Chill + Atmospheric,2023-04-28,2018-02-12
6RsQrfzyexFtl37NOVjT0S,Carrie,Chill + Atmospheric,2023-04-28,2023-03-15
5BQZpjCcPmFSeLzTh48Zfc,Society,Chill + Atmospheric,2023-04-28,2016-04-22
4PRgUvIwL0u3fSe5Eyg7oS,I Still Remain,Chill + Atmospheric,2023-04-28,2019-02-01
7zdLzxX3JvF8qqW2o6UyMN,Arc - Stripped,Chill + Atmospheric,2023-04-28,2018-04-06
2rahZcwdQ3zQU6AEgXWV6G,Pictures,Chill + Atmospheric,2023-04-28,2016-04-01
6q2VGul8D4SqtqoXePuq6j,Horizons,Chill + Atmospheric,2023-04-28,2021-12-10
2YEa3nFylD0cX3RZ48IJol,Goat,Chill + Atmospheric,2023-04-28,2014-10-27
1npKCqB7DQ8bAM1DlWp5a9,Haven Lea,Chill + Atmospheric,2023-04-28,2018-03-09
2n1mukIntnIGBzhf8Ifkr2,Saving Us a Riot,Chill + Atmospheric,2023-04-28,2016-02-16
5h9kCImRSHs7xabbDOYCYC,Bombs,Chill + Atmospheric,2023-04-28,2019-02-12
6lanRgr6wXibZr8KgzXxBl,A Thousand Years,Acoustic Love,2023-05-12,2011-10-18
42TtHTxWk782ZBiqyOi2d1,Dawns (feat. Maggie Rogers),Acoustic Love,2023-05-12,2023-01-27
3lh3iiiJeiBXHSZw6u0kh6,Into the Mystic - 2013 Remaster,Acoustic Love,2023-05-12,1970-02
3b9xmyHRcolDEoaECLJ3OF,Immune,Acoustic Love,2023-05-12,2021-01-27
1Omt5bfz1tZUCqd26HxbS0,Beyond,Acoustic Love,2023-05-12,2018-05-04
3g62EjDXLltUvmgEFDn9eN,j's lullaby (darlin' i'd wait for you),Acoustic Love,2023-05-12,2022-12-16
3ekNuTF3UpOvIZCfiejpnC,Stubborn Love,Acoustic Love,2023-05-12,2012-04-03
3B3eOgLJSqPEA0RfboIQVM,Skinny Love,Acoustic Love,2023-05-12,2008-02-19
5BRdAEkolAiHyodHeVE3OF,In Love a Little While,Acoustic Love,2023-05-12,2023-02-23
57V4uc2b2diZ4RPHXWecb9,Like Real People Do,Acoustic Love,2023-05-12,2014-09-19
4PwWESSlTwzvw9B7bmtTLS,anything,Acoustic Love,2023-05-12,2020-10-23
5NtmfJwkA0AXsp2WWHviPn,So My Darling - Acoustic,Acoustic Love,2023-05-12,2022-01-14
1RPmeICY33v1lLiq6Gqj1r,I'm Ready,Acoustic Love,2023-05-12,2022-10-21
7cpCU3Denug5NGZsSpQl8v,XO,Acoustic Love,2023-05-12,2014-05-27
2JXiyD1zucGdFmnTeYb5Ry,August (Acoustic),Acoustic Love,2023-05-12,2019-02-15
2uhEKg8kIzpdvz4gyy6x8W,Only Love,Acoustic Love,2023-05-12,2011-01-01
3RGfmaB407YxayMDaV2jlO,Big Love Ahead,Acoustic Love,2023-05-12,2023-01-26
4sYhsIGQV2DRzYuTIBSoFN,Space And Time,Acoustic Love,2023-05-12,2020-07-17
42UaitnwvuKqNcD5Oa2HlD,Thinking 'Bout Love,Acoustic Love,2023-05-12,2020-05-01
2q8qMzt3s5b935nW0fn9t9,Naomi,Acoustic Love,2023-05-12,2023-05-11
7gDNQLV9cr8449LFrQbk5J,San Luis,Acoustic Love,2023-05-12,2018-10-05
429EttO8gs0bDo2SQfUNSm,Georgia,Acoustic Love,2023-05-12,2014-09-09
6LLb6rVMgQnGNZwwHSxTzn,For All You Give,Acoustic Love,2023-05-12,2021-03-12
2GiYPEgOA7hb7sqsEWX8df,Stay With Me - Live From Spotify Berlin,Acoustic Love,2023-05-12,2015-01-13
250RLekaiL1q9qZer975Eg,If We Were Vampires,Acoustic Love,2023-05-12,2017-06-16
5YqpHuXpFjDVZ7tY1ClFll,Heartbeats,Acoustic Love,2023-05-12,2006-04-03
359lSGQwvAM3aZA5UNwqiQ,If You Ever Wanna Be In Love - James Bay Spotify Session 2015,Acoustic Love,2023-05-12,2015-08-07
2dfHh7ECGxfNqZTQno09Vk,Hearts Don't Break Around Here,Acoustic Love,2023-05-12,2017-03-03
5VYOUBkObeGOnCt30YDTJ3,People Change,Acoustic Love,2023-05-12,2018-04-06
6EIVLz5xM1xE29r0OmIkWt,Falling Slowly,Acoustic Love,2023-05-12,2007-05-22
2fSIF8CJhoc9CJhF9vJDXp,Jolene,Acoustic Love,2023-05-12,2004-08-15
3MJov5mT64K42o1Rffhblq,Never in My Wildest Dreams,Acoustic Love,2023-05-12,2017-06-02
6UIxGIqWlO5wsddY44AV1R,Naked as We Came,Acoustic Love,2023-05-12,2004-03-23
4EXvl9cypQrKVYwabqd1EY,Arms,Acoustic Love,2023-05-12,2018-04-18
6vC7mF2CXYW6MVF2voO4FU,Friday I’m In Love - Recorded at Spotify Studios NYC,Acoustic Love,2023-05-12,2018-12-05
4du1sHf5pUhdEEwqtmOAi2,Wait for You,Acoustic Love,2023-05-12,2021-07-16
6Thn8AOHIwPCkf2O4ZgfC2,Song for Zula,Acoustic Love,2023-05-12,2013-03-19
2jTkLdldm7xtHUfHKhzR7S,Awake My Soul,Acoustic Love,2023-05-12,2009-10-02
50lUr1G0TYol01m2RlqPzZ,I'd Have to Think About It,Acoustic Love,2023-05-12,2021-10-08
58qd3nuwT6pse9UpUojZIQ,Misty,Acoustic Love,2023-05-12,2016-12-02
7LdUTzOChvJJbJPZNhJj5X,Evermore,Acoustic Love,2023-05-12,2020-06-19
5AeoHJUx0PJXAzN425xryh,Dandelion Wine,Acoustic Love,2023-05-12,2009-01-01
2Y29DHOl92FAqXy6Oe6f5h,Breathe Again - Acoustic,Acoustic Love,2023-05-12,2020-07-24
4IOXp1xFiMh5FtSEGim4CO,Soul Mate,Acoustic Love,2023-05-12,2021-10-22
3e5eR2DBoHD2qR4HN3YmTv,Whole Wide World,Acoustic Love,2023-05-12,2009-07-21
0xVrusjXiWhqSQ5dPoiiWX,A closeness,Acoustic Love,2023-05-12,2017-04-14
5ZUObJNpVt2l9GogUSfALc,The Trouble with Wanting,Acoustic Love,2023-05-12,2019-05-03
7f0PCIJFVw7U5tbuFH4rb0,Need You,Acoustic Love,2023-05-12,2022-01-21
1KHdq8NK9QxnGjdXb55NiG,Falling in Love at a Coffee Shop,Acoustic Love,2023-05-12,2009-09-24
3C5in0EVdoGepp5bA6lhlE,Tee Shirt - Soundtrack Version,Acoustic Love,2023-05-12,2014-05-13
3rUw4cRDeYVZhjkUXBnFUQ,She Burns,Acoustic Love,2023-05-12,2016-05-13
40DGtj95w54IDSbA7BWn3o,Olivia,Acoustic Love,2023-05-12,2012-08-28
5baXzOMmD0sf26hayRqfqI,Magnetised - Acoustic,Acoustic Love,2023-05-12,2016-04-22
5TA2vNVGdgTdNyNNeq52e0,Part of Me,Acoustic Love,2023-05-12,2017-09-01
099OI5KEJXIIj1GezRIWU0,Make Out in My Car - Sufjan Stevens Version,Acoustic Love,2023-05-12,2018-05-25
2E04ekeTRa6FsyK1twNZrL,Power Over Me - Acoustic,Acoustic Love,2023-05-12,2020-01-10
5Ics32fcXJuInGCu9DPpqg,Sophie,Acoustic Love,2023-05-12,2013-10-28
1YnLthg0HOs8YTzgN5hVh2,God Only Knows,Acoustic Love,2023-05-12,2017-04-28
25fcj6d2W1l8DQL11Czdzb,Party of One (feat. Sam Smith),Acoustic Love,2023-05-12,2018-10-17
33OQ226Toze7LT0D4ZYUTt,With You,Acoustic Love,2023-05-12,2020-12-04
5hGzYOXKT3YxJu2qcDTc44,Lover / / Over the Moon,Acoustic Love,2023-05-12,2021-03-19
1dNDxVM1HDpdKgon58QvtU,There's A Place,Acoustic Love,2023-05-12,2020-05-22
2qWuegI1pmesQPRvzgnokk,Rose Petals,Acoustic Love,2023-05-12,2018-02-23
4B2lJinAkeNLSJjcq3dg8Q,The Blower's Daughter,Acoustic Love,2023-05-12,2003-06-03
53iFMaNUXn6Oj8hUIKSO5a,My Arms Were Always Around You,Acoustic Love,2023-05-12,2017-04-21
3ASn2iE7F4HvA8XyRbJ4tS,Sea Of Love,Acoustic Love,2023-05-12,2016-02-12
3iTi975Q6qnoRKrBL1FNsl,Gold,Acoustic Love,2023-05-12,2016-01-11
6uGCeKQehERWqyxICGhMwd,Untamed,Acoustic Love,2023-05-12,2017-09-01
4XBcShO4h4X55x9yMmyKHL,Sweetest Thing,Acoustic Love,2023-05-12,2017-02-10
3Dtg7OR2EYGI5zZuuRpFKT,Top to Toe,Acoustic Love,2023-05-12,2018-04-06
1I9dSqB5XSdwOfn9M8zpRg,Build Me Up From Bones,Acoustic Love,2023-05-12,2013-01-01
0zDfYXlgOZMA2leT4Slz4m,Two of Us On the Run,Acoustic Love,2023-05-12,2014-11-24
34f6sZPLPVsGwgBOrW3iLu,Land Of The Living,Acoustic Love,2023-05-12,2014-10-06
6d0wEqM0jJTNv1asKflGGi,Take Me to Church - Live From Spotify London,Acoustic Love,2023-05-12,2014-09-01
3yQ7OQoOtzVgBNEJ8i7Vcs,Follow My Voice,Acoustic Love,2023-05-12,2017-01-12
2ICMOgpboUzD1EcxkUS9qz,Hate The Way You Love Me,Acoustic Love,2023-05-12,2016-08-19
5FGJDxlf3t34Qfb3l9oliE,Wind & Anchor,Acoustic Love,2023-05-12,2013-09-03
2xuNO2twEAziI59xyKYxzZ,With You,Acoustic Love,2023-05-12,2020-09-11
4WzQEkUYTBzo0DRnJfYPls,We'll Make It Through,Acoustic Love,2023-05-12,2020-06-26
3stIYspWCgBe0JxbQvkKsv,Reunite,Acoustic Love,2023-05-12,2009-10-26
5IGYPdHMSG4PLXDS9LDPJS,So Are You To Me,Acoustic Love,2023-05-12,2003-01-01
1d39v4V4DmrrLiFX4DKHBv,Shame,Acoustic Love,2023-05-12,2013-03-04
3PgZ3mM7KT9YubwfrYqb7H,My Lover,Acoustic Love,2023-05-12,2016-12-02
58VJmNB8oeoE2PRqCrduEo,No Right To Love You - Acoustic,Acoustic Love,2023-05-12,2020-11-13
6f9yc5iK8wQzaiK25gdua0,Dark Four Door,Acoustic Love,2023-05-12,2020-04-23
77mT8LF6gDOLZNOjUhmwfV,Wicked Game - Live at Killkenny Arts Festival, Ireland/2011,Acoustic Love,2023-05-12,2012-02-21
1YAgRoxeqVip0wIjurbJ3P,Does Anybody Know,Acoustic Love,2023-05-12,2019-04-19
3ePJFt2th9XXwaGFUmn2pr,Little Birds,Acoustic Love,2023-05-12,2021-08-06
1pQhpD3hn0IBcY2sDdjIdg,Both Hands,Acoustic Love,2023-05-12,1990-11-01
6EfXf9OhZ64J6D3ssVCTon,The One You Love,Acoustic Love,2023-05-12,2010-09-24
3tsrOkDmaJg60XJMkEmYpp,Golden (Acoustic),Acoustic Love,2023-05-12,2018-04-20
1d4QAtlNQCnMARsacnkoyC,Sweet Love of Mine (Acoustic),Acoustic Love,2023-05-12,2016-07-22
4bdjQvuoDBAsxdUPmEIltt,Lonelily,Acoustic Love,2023-05-12,2004-08-03
60XAcN6U4FyH10movaioLz,Lovers' Eyes,Acoustic Love,2023-05-12,2012-09-25
5zuelgle0Aqxyc9EooIPVl,Great Divide,Acoustic Love,2023-05-12,2017-09-09
62wUcF268nKH9HcMaY247d,Old Town,Acoustic Love,2023-05-12,2016-02-24
